"Section","QuestionID","Question","ChoiceA","ChoiceB","ChoiceC","ChoiceD","CorrectAnswer","Source"
"Meteorology – 050.06(2)","050.06(2) Q0011","Behind a warm front, pressure _____ and temperature _____.","does not increase; increases","increases; decreases","decreases; increases","remains constant; increases","does not increase; increases","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0012","What clouds and precipitation are typical ahead of a warm front?","Cirrus and cirrostratus clouds and light or non-existent precipitation","Cirrus and cirrostratus clouds and non-existent precipitation","Stratocumulus clouds and light or non-existent precipitation","Altostratus, nimbostratus, and stratus clouds and drizzle and rain or snowfall","Cirrus and cirrostratus clouds and light or non-existent precipitation","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0013","What clouds and precipitation are typical ahead in the warm frontal zone?","Altostratus, nimbostratus, and stratus clouds and drizzle and rain or snowfall","Stratocumulus clouds and light or non-existent precipitation","Cirrus and cirrostratus clouds and light or non-existent precipitation","Cirrus and cirrostratus clouds and non-existent precipitation","Altostratus, nimbostratus, and stratus clouds and drizzle and rain or snowfall","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0014","What clouds and precipitation are typical behind the warm front?","Stratocumulus clouds and light or non-existent precipitation","Cirrus and cirrostratus clouds and light or non-existent precipitation","Altostratus, nimbostratus, and stratus clouds and drizzle and rain or snowfall","Cirrus and cirrostratus clouds and non-existent precipitation","Stratocumulus clouds and light or non-existent precipitation","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0015","Ahead of a cold front, pressure _____ and temperature _____.","decreases; decreases","increases; decreases","decreases; increases","decreases; remains constant","decreases; decreases","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0016","In the cold frontal zone, pressure _____ and temperature _____.","increases; decreases","decreases; decreases","increases; remains constant","decreases; increases","increases; decreases","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0017","Behind a cold front, pressure _____ and temperature _____.","increases; decreases","increases; remains constant","decreases; decreases","decreases; increases","increases; decreases","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0018","What clouds and precipitation are typical ahead of a cold front?","Cirrus and cirrostratus clouds and non-existent precipitation","Cumulonibus, cumulus, and altostratus clouds and heavy rainfall or snowfall","Cirrus and cirrostratus clouds and light or non-existent precipitation","Cumulonimbus and cumulus clouds and light or non-existent precipitation","Cirrus and cirrostratus clouds and non-existent precipitation","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0019","What clouds and precipitation are typical in the cold frontal zone?","Embedded Cumulonimbus and Altostratus clouds and heavy rainfall or snowfall","Cirrus and Cirrostratus clouds and non-existent precipitation","Cirrus and Cirrostratus clouds and light or non-existent precipitation","Embedded Cumulonimbus and Cumulus clouds and light or non-existent precipitation","Embedded Cumulonimbus and Altostratus clouds and heavy rainfall or snowfall","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0020","What clouds and precipitation are typical behind the cold front?","Cumulonimbus and cumulus clouds and light or non-existent precipitation","Cirrus and cirrostratus clouds and light or non-existent precipitation","Cumulonibus, cumulus, and altostratus clouds and heavy rainfall or snowfall","Cirrus and cirrostratus clouds and non-existent precipitation","Cumulonimbus and cumulus clouds and light or non-existent precipitation","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0021","_____ fronts move from the southwest to the _____.","Warm; northeast","Cold; northeast","Cold; northwest","Warm; northwest","Warm; northeast","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0022","Sections of a _____ front can move to the _____.","cold; southeast, east, west, or northeast","arm; southeast, east, west, or northeast","warm; southeast, east, or west","warm; southeast or northeast","cold; southeast, east, west, or northeast","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0023","What is the approximate speed of the cold front marked with the frame?","Approximately 15 knots","Approximately 10 knots","Approximately 60 knots","Approximately 30 knots","Approximately 15 knots","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0024","What is the speed of the warm front marked with the frame? Use the displayed dimensions as a unit reference when using the geostrophic wind scale.","Approximately 13 knots","Approximately 33 knots","Approximately 27 knots","Approximately 20 knots","Approximately 13 knots","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0025","What is the slope of a warm front?","1:150","1 : 100","1 : 50","1 : 75","1:150","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0026","What is the slope of a cold front?","1 : 50","1 : 75","1 : 100","1 : 150","1 : 50","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0027","A warm front moves at the speed of _____ knots, and a cold front moves at the speed of _____ knots.","10; 15 to 25","25; 20 to 25","15; 15 to 25","25 to 15; 20","10; 15 to 25","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0028","What is a stationary front?","A front that moves at the speed of 5 knots or less","A front created by the union of a cold and a warm front","A front that moves at the speed of 10 knots or less","A front that is created when a warm or a cold front dissolves","A front that moves at the speed of 5 knots or less","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0029","What is true about stationary fronts?","Stationary fronts are calm and long-lasting. They commonly feature stratus clouds and drizzle or light rain, visibility is vastly reduced in stationary fronts.","Stationary fronts are brief. They commonly feature stratus clouds. Wind blows parallel to a stationary front.","Stationary fronts are calm and long-lasting. They commonly feature cirrus clouds and drizzle or light rain. Wind blows perpendicular to a stationary","Stationary fronts are brief. They commonly feature stratus clouds. Visibility is vastly reduced in stationary fronts.","Stationary fronts are calm and long-lasting. They commonly feature stratus clouds and drizzle or light rain, visibility is vastly reduced in stationary fronts.","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0030","How are frontal depressions developed?","In favourable atmospheric conditions, a pressure drop at the tip of a frontal wave occurs and triggers the rotation of the air masses around the tip, creating a frontal depression.","When a cold front meets a stationary front, it causes the stationary front to form ripples, creating a frontal wave. This frontal wave develops into a rotating air mass, known as the frontal depression.","When a ripple along a stationary polar front develops, a frontal wave is created. As the pressure raises at the tip of frontal wave, air masses around the tip start rotating, creating a frontal depression.","When a warm and a cold front meet, they start rippling through each other. This creates a rotating air mass known as a frontal depression.","In favourable atmospheric conditions, a pressure drop at the tip of a frontal wave occurs and triggers the rotation of the air masses around the tip, creating a frontal depression.","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0031","Which quadrant of the map displayed contains a warm sector?","Quadrant I","Quadrant II","Quadrant III","Quadrant IV","Quadrant I","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0032","In a frontal wave, pressure _____ ahead of the warm front and _____ behind the cold front.","decreases; increases","increases; decreases","remains constant; increases","increases; remains constant","decreases; increases","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0033","In a frontal wave, temperature _____ ahead of the warm front and _____ behind the cold front.","is steady; is steady","is steady; raises","raises; raises","raises; is steady","is steady; is steady","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0034","What is true about warm sectors?","Extensive stratus clouds are present in warm sectors","Advection fog is common in warm sectors in summer","Wind blows from the southeast in warm sectors","No other answer is correct","Extensive stratus clouds are present in warm sectors","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0035","What is an occluded front?","A front that is created as warm air accumulated in the warm sector gets trapped over the cold air","A boundary created as warm air pushes cold air out","A front created when a quickly travelling warm front meets a slow cold front","A front that moves at the speed of 5 knots or less","A front that is created as warm air accumulated in the warm sector gets trapped over the cold air","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0036","An occlusion, _____, travels along the frontal depression, _____.","until its disapperance; in the depression's centre","before it dettaches; at its tip","until its disapperance; at its tip","before it dettaches; in the depression's centre","until its disapperance; in the depression's centre","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0037","A frontal depression dissipates as the pressure _____.","in its centre rises","in its centre lowers","in the neighbouring pressure systems lowers","in the neighbouring pressure systems raises","in its centre rises","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0038","Typically, the development of a frontal depression takes _____ and the dissipation _____.","4 days; 10 days","5 days; 12 days","7 days; 7 days","3 days; 7 days","4 days; 10 days","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0039","Which weather phenomena marked on the chart are a warm and a cold occlusion?","I – cold occlusion, III – warm occlusion","I – warm occlusion, III – cold occlusion","II – both cold and warm occlusion","IV – cold occlusion, no warm occlusion is shown on the map","I – cold occlusion, III – warm occlusion","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0040","What is true about cold occlusions?","No other answer is correct","Altostratus clouds form behind cold occlusions. Visibility in the vicinity of cold occlusions is generally poor.","Altocumulus clouds appear ahead of cold occlusions. Visibility improves right behind cold occlusions.","Cumulonimbus clouds form behind cold occlusions. Visibility improves right behind cold occlusions.","No other answer is correct","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0041","What is true about warm occlusions?","Cumulonimbus clouds cause heavy precipitation and thunderstorms ahead of warm occlusions. Visibility improves right behind warm occlusions.","Nimbostratus clouds form far ahead of warm occlusions. Visibility improves right behind warm occlusions.","Cumulonimbus clouds cause heavy precipitation and thunderstorms behind warm occlusions. Nimbostratus clouds form ahead of warm occlusions.","No other answer is correct","Cumulonimbus clouds cause heavy precipitation and thunderstorms ahead of warm occlusions. Visibility improves right behind warm occlusions.","Evionica"
"Meteorology – 050.06(2)","050.06(2) Q0042","When do occlusions occur?","Cold occlusions occur mainly in summer, while warm occlusions occur mainly in winter","Cold occlusions occur mainly in winter, while warm occlusions occur mainly in summer","Occlusions occur primarily in summer","Occlusions occur primarily in winter","Cold occlusions occur mainly in summer, while warm occlusions occur mainly in winter","Evionica"
"Meteorology – 050.07","050.07 Q0001","_____ creates _____ systems.","High-level divergence / low-pressure","High-level convergence / low-pressure","Low-level convergence / high-pressure","High-level divergence / high-pressure","High-level divergence / low-pressure","Evionica"
"Meteorology – 050.07","050.07 Q0002","Which of the following statement is true?","Ridges and anticyclones are areas of descending air","Troughs and anticyclones are areas of ascending air","Ridges and cyclones are areas of ascending air","Troughs and cyclones are areas of descending air","Ridges and anticyclones are areas of descending air","Evionica"
"Meteorology – 050.07","050.07 Q0003","What is subsidence?","The vertical downflow of the air","The horizontal flow of the air","The vertical up flow of the air","The turbulent movement of the air within the friction layer","The vertical downflow of the air","Evionica"
"Meteorology – 050.07","050.07 Q0004","Why do low-pressure systems spin counterclockwise in the northern hemisphere and clockwise in the southern hemisphere?","Due to Coriolis force","Due to differences between temperature distribution in both hemispheres","Due to the pressure-gradient force alone","Due to friction between the surface and the planetary boundary layer","Due to Coriolis force","Merged"
"Meteorology – 050.07","050.07 Q0005","What causes movement of the ITCZ during the year?","Earth’s orbit","Coriolis force","Earth’s rotation","Changes in global winds","Earth’s orbit","Evionica"
"Meteorology – 050.07","050.07 Q0006","Typically, where do warm anticyclones originate?","At the border of Hadley and Ferrel cells","At the border of two Hadley cells","At the border of Polar and Ferrel cells","Over the poles","At the border of Hadley and Ferrel cells","Evionica"
"Meteorology – 050.07","050.07 Q0007","The zone of the subtropical highs is located at the latitude of around _____.","30°N","0° (the equator)","45°N","60°N","30°N","Merged"
"Meteorology – 050.07","050.07 Q0008","Typically, in which of the following regions can main anticyclones be encountered during winter?","Azores and Siberia","Canada and Iceland","Siberia and Iceland","Azores and Bermuda","Azores and Siberia","Evionica"
"Meteorology – 050.07","050.07 Q0009","What is the name of the frontal system that can be found between two frontal depressions?","Temporary cold anticyclone","Cold anticyclone","Blocking anticyclone","Warm anticyclone","Temporary cold anticyclone","Evionica"
"Meteorology – 050.07","050.07 Q0010","What is the feature of blocking anticyclones? Select the most complete answer.","Blocking anticyclones prevents the regular eastwards movement of frontal depressions","Blocking anticyclones are warm tropical depressions","Blocking anticyclones persist for no more than a few days","All answers are correct","Blocking anticyclones prevents the regular eastwards movement of frontal depressions","Evionica"
"Meteorology – 050.07","050.07 Q0011","Polar depressions usually appear around latitudes of _____ and shift a bit with seasons.","60°N/S","30°N/S","10°N/S","80°N/S","60°N/S","Merged"
"Meteorology – 050.07","050.07 Q0012","What is the reason for the formation of thermal depressions?","Hot surface air ascending to higher altitudes","Advection of cold air","Advection of hot air","Subsidence","Hot surface air ascending to higher altitudes","Evionica"
"Meteorology – 050.07","050.07 Q0013","What is true about non-frontal depressions? Select the most complete answer.","All answers are correct","Tropical cyclones are non-frontal depressions","In the summer, non-frontal depressions form over the land","In the winter, non-frontal depressions emerge from cold air masses coming from the polar regions","All answers are correct","Evionica"
"Meteorology – 050.07","050.07 Q0014","What is true about orographic depressions?","Orographic depression form on the leeward sides of mountains","Orographic depressions are common in the North European Plain","Orographic depressions form only on the windward side of mountains","Orographic depressions cannot form over any mountainous region","Orographic depression form on the leeward sides of mountains","Merged"
"Meteorology – 050.07","050.07 Q0015","Where is secondary depression most likely to appear?","At the cold front","At the warm front","Ahead of the cold front","Ahead of the warm front","At the cold front","Evionica"
"Meteorology – 050.07","050.07 Q0016","What is true about secondary depressions?","Secondary depressions circulate primary depressions in the cyclonic direction","Secondary depressions always move eastwards","Secondary depressions circulate primary depressions in the anticyclonic direction","Secondary depressions always move westwards","Secondary depressions circulate primary depressions in the cyclonic direction","Evionica"
"Meteorology – 050.07","050.07 Q0017","What is the name of an elongated low-pressure system?","Trough","Ridge","Col","Secondary depression","Trough","Evionica"
"Meteorology – 050.07","050.07 Q0018","What is true about cyclonic weather?","No other answer is correct","In depressions, visibility is good, and winds are light","In depressions, clouds are widespread, and winds are light","In depressions, the sky is clear, and winds are strong","No other answer is correct","Evionica"
"Meteorology – 050.07","050.07 Q0019","During the summer, what are typical weather conditions in warm anticyclone over the land?","No clouds, warm and light winds","Widespread clouds and strong winds","Drizzle and haze","Extensive St clouds and light winds","No clouds, warm and light winds","Evionica"
"Meteorology – 050.07","050.07 Q0020","During the winter, anticyclones are typically associated with _____ and _____.","fairly high temperature / poor visibility","low temperature / moderate visibility","moderate visibility / strong winds","clear skies / strong winds","fairly high temperature / poor visibility","Evionica"
"Meteorology – 050.07","050.07 Q0021","Cols are associated with _____ in autumn and winter and _____ in summer and spring.","poor visibility / thunderstorm","thunderstorms / fair weather","haze / relatively low temperature","haze / fair weather","poor visibility / thunderstorm","Evionica"
"Meteorology – 050.07","050.07 Q0022","What is the name of an area of stagnation located between two highs and two lows?","Col","Ridge","Secondary depression","Primary depression","Col","Evionica"
"Meteorology – 050.07","050.07 Q0023","What is a tropical cyclone?","A TRS with a wind speed exceeding 63 kt","A rotating thermal depression that develops over the cold polar seas","A TRS with a wind speed exceeding 33 kt","The name of the TRS developed in the western Pacific Ocean","A TRS with a wind speed exceeding 63 kt","Evionica"
"Meteorology – 050.07","050.07 Q0024","What is the condition necessary for the TRS to form? Select the most complete answer.","All answers are correct","The temperature of the ocean not less than 26 °C","No strong shears in the atmosphere","The depth of the ocean not less than 60 m","All answers are correct","Evionica"
"Meteorology – 050.07","050.07 Q0025","At which latitudes do TRSs typically originate?","Between 5° and 25°","Between 0° and 5°","Between 30° and 45°","Poleward of 60°","Between 5° and 25°","Merged"
"Meteorology – 050.07","050.07 Q0026","What is true about TRSs? Select the most complete answer.","A TRS becomes stronger as it moves away from the Equator","TRSs initially move eastwards with speeds of between 10 kt and 20 kt","At higher latitudes, the track of a TRS is deflected to the west","All answers are correct","A TRS becomes stronger as it moves away from the Equator","Evionica"
"Meteorology – 050.07","050.07 Q0027","Why do TRSs die at higher latitudes?","Because seas at higher latitudes are too cold to supply the TRS with energy","Because typically, seas at higher latitudes are too shallow to supply TRSs with a sufficient amount of energy","Because at higher latitudes, Coriolis force is too weak","Because at higher latitudes, winds driving TRSs die","Because seas at higher latitudes are too cold to supply the TRS with energy","Evionica"
"Meteorology – 050.07","050.07 Q0028","Which is the correct order of stages of development of the TRS, from the earliest to the latest? (I – severe tropical storm, II – tropical depression, III – tropical disturbance, IV – tropical storm)","III, II, IV, I","II, III, IV, I","III, IV, II, I","I, II, III, IV","III, II, IV, I","Merged"
"Meteorology – 050.07","050.07 Q0029","When does a tropical depression change into a tropical storm?","When the speed of sustained wind exceeds 33 kt","When sustained wind speeds are greater than 63 kt","When the wind circulation around the centre of the depression firstly occurs","When a cluster of thunderstorm clouds appears","When the speed of sustained wind exceeds 33 kt","Evionica"
"Meteorology – 050.07","050.07 Q0030","What is the diameter of the eye of a TRS?","Between 20 km and 50 km","Between 15 km and 50 km","Between 30 km and 60 km","Between 5 km and 15 km","Between 20 km and 50 km","Evionica"
"Meteorology – 050.07","050.07 Q0031","What is the main source of energy for a TRS?","Latent heat from oceanic water","Significant pressure gradient","Sensible heat from continental deserts","Kinetic energy of the subtropical jet stream","Latent heat from oceanic water","Merged"
"Meteorology – 050.07","050.07 Q0032","In the eye of the TRS, the wind speed _____, and the air _____.","is lower than 63 kt / descends","is greater than 63 kt / descends","is lower than 63 kt / ascends","is greater than 63 kt / ascends","is lower than 63 kt / descends","Evionica"
"Meteorology – 050.07","050.07 Q0033","Where in a TRS, turbulence is most severe, and the winds are strongest?","In the wall of the eye","In the middle of the eye","In the outer areas of the TRS","In the upper outflow region far from the centre","In the wall of the eye","Merged"
"Meteorology – 050.07","050.07 Q0034","If in the given year the name of the first cyclone developed over the Atlantic Ocean was Arthur, what might be the name of the next cyclone?","Bertha","Alice","Brian","Chris","Bertha","Evionica"
"Meteorology – 050.07","050.07 Q0035","What are good indicators of the vicinity of a TRS?","Very high values of starboard drift in the northern hemisphere and port drift in the southern hemisphere","Very high values of port drift in the northern hemisphere and starboard drift in the southern hemisphere","Very high values of starboard drift in both hemispheres","Very high values of port drift in both hemispheres","Very high values of starboard drift in the northern hemisphere and port drift in the southern hemisphere","Evionica"
"Meteorology – 050.07","050.07 Q0036","During which months do hurricanes appear over the Caribbean?","From August to October","From September to February","From April to August","From January to July","From August to October","Evionica"
"Meteorology – 050.07","050.07 Q0037","When is the NW coast of Australia most likely to be affected by cyclones?","No other answer is correct","From June to August","From August to October","From January to May","No other answer is correct","Evionica"
"Meteorology – 050.07","050.07 Q0038","When does the season of tropical cyclones start around the Indian subcontinent?","In May","In August","In June","In November","In May","Evionica"
"Meteorology – 050.07","050.07 Q0039","In which area is the frequency of TRSs appearance the highest?","South China Sea","Arabian Sea","West coast of the USA","Coral Sea","South China Sea","Evionica"
"Meteorology – 050.07","050.07 Q0040","In which months are typhoons most likely to occur in the vicinity of Japanese islands?","From July to November","From August to October","From May to November","From November to April","From July to November","Evionica"
"Meteorology – 050.07","050.07 Q0041","During which seasons are TRSs most likely to appear in the northern hemisphere?","Summer and autumn","Only in summer","Only in winter","Winter and spring","Summer and autumn","Evionica"
"Meteorology – 050.07","050.07 Q0042","Where do TRSs typically not form?","In the south Atlantic Ocean","In the Gulf of Bengal","In the eastern Pacific Ocean","No other answer is correct","In the south Atlantic Ocean","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0001","Which circulatory cell is located over the mid-latitudes?","Ferrel cell","Polar cell","No other answer is correct","Hadley cell","Ferrel cell","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0002","Which feature is not characteristic of tropical rain climate?","No other answer is correct","No dry season","Average monthly rainfall > 60 mm","Average coldest monthly temperature > 18 °C","No other answer is correct","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0003","In what latitudinal range does dry climate occur?","20° – 35°, north and south","15° – 25°, north and south","40° – 60°, north and south","0° – 10°, north and south","20° – 35°, north and south","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0004","Which climate extends from 50° to 70° latitude, both north and south?","Subarctic climate","Mid-latitude climate","Temperate transitional climate","Continental climate","Subarctic climate","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0005","Which feature is characteristic of tropical transitional climate? Select the most complete answer.","All answers are correct","High temperatures","Savannah ecosystem","Dry winter","All answers are correct","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0006","Which climate is characterised by cool, wet winter and warm, dry summer?","Temperate transitional climate","Tropical transitional climate","Maritime climate","Continental climate","Temperate transitional climate","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0007","The Intertropical Convergence Zone is located the northernmost in _____ and the southernmost in _____.","June; December","September; March","December; June","March; September","June; December","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0008","Why does the Intertropical Convergence Zone’s (ITCZ’s) latitude differ slightly along the earth’s circumference? Select the most complete answer.","Because lands have greater thermal capacity than seas and oceans","Because the ITCZ does not fully coincide with the thermal equator","All answers are correct","Because the ITCZ’s position depends on the earth’s relative position to the sun","Because lands have greater thermal capacity than seas and oceans","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0009","Trade winds are prevailing _____ winds converging at the _____.","east-to-west; Intertropical Convergence Zone (ITCZ)","east-to-west; horse latitudes","west-to-east; Intertropical Convergence Zone (ITCZ)","west-to-east; horse latitudes","east-to-west; Intertropical Convergence Zone (ITCZ)","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0010","Easterlies deflect towards _____, because of _____.","west; the Coriolis effect","east; the Coriolis effect","west; the pressure difference","east; the pressure difference","west; the Coriolis effect","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0011","Which characteristic feature is common for both the doldrums and the horse latitudes? Select the most complete answer.","No horizontal air movement","All answers are correct","Low pressure","No precipitation","No horizontal air movement","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0012","The freezing level in the tropical climate zone is _____ in the Northern Hemisphere’s summer and _____ in winter.","FL180; FL160","FL100; FL080","FL250; FL300","FL050; FL100","FL180; FL160","Merged"
"Meteorology – 050.08(1)","050.08(1) Q0013","Which weather conditions are common in the eye of a tropical cyclone?","No wind","Intensive rainfall","Downdraughts","No other answer is correct","No wind","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0014","What is the rotation direction of a cyclone?","Clockwise in the Southern Hemisphere and anticlockwise in the Northern Hemisphere","Clockwise in the Northern Hemisphere and anticlockwise in the Southern Hemisphere","Clockwise in both hemispheres","Anticlockwise in both hemispheres","Clockwise in the Southern Hemisphere and anticlockwise in the Northern Hemisphere","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0015","Referring to squall lines, which statement is false?","Squall lines form along a fast-moving warm front","Squall lines can be associated with straight-line winds","Squall lines can be hundreds of kilometres wide","Squall lines can be associated with tornadoes","Squall lines form along a fast-moving warm front","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0016","Which phenomenon is typical to squall lines forming the Line Echo Wave Pattern (LEWP) on the radar? Select the most complete answer.","Tornadoes","Straight-line winds","All answers are correct","Hurricanes","Tornadoes","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0017","Which climate extends from 10° to 20° latitude, both north and south?","Tropical transitional climate","Mid-latitude climate","Temperate transitional climate","Tropical rain climate","Tropical transitional climate","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0018","How often do easterly waves occur?","About 50 times a year","About 100 times a year","About 10 times a year","About 2 times a year","About 50 times a year","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0019","Which phenomenon is associated with the formation of tropical revolving storms?","Easterly waves","Westerly waves","Westerlies","Easterlies","Easterly waves","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0020","A tropical wave is an area of _____ pressure carried by the _____.","low; trade winds","low; westerlies","high; trade winds","high; westerlies","low; trade winds","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0021","Summer monsoons are caused by trade winds blowing towards the _____, because in summer _____.","land; the land’s temperature is higher than the ocean’s","ocean; the land’s temperature is higher than the ocean’s","land; the land’s temperature is lower than the ocean’s","ocean; the land’s temperature is lower than the ocean’s","land; the land’s temperature is higher than the ocean’s","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0022","Winter monsoons are typically _____, because they are caused by trade winds blowing towards the _____.","dry; ocean","humid; land","humid; ocean","dry; land","dry; ocean","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0023","Which monsoon affects West Africa in summer?","The southwest monsoon","The northeast monsoon","The northwest monsoon","The southeast monsoon","The southwest monsoon","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0024","Which statement is false about the monsoon affecting West Africa in winter?","The monsoon is hot","The monsoon blows along the Harmattan","No other answer is correct","The monsoon is dry","The monsoon is hot","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0025","Which monsoon affects East Asia in winter?","The northeast monsoon","The southwest monsoon","The southeast monsoon","The northwest monsoon","The northeast monsoon","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0026","Which monsoon affects Australia in winter?","The northwest monsoon","The southeast monsoon","The northeast monsoon","The southwest monsoon","The northwest monsoon","Merged"
"Meteorology – 050.08(1)","050.08(1) Q0027","Which statement regarding sandstorms is false?","Sandstorms often occur at night","Sandstorms often occur in the Arabian Peninsula","Gust fronts can lead to sandstorm formation","Strong winds can lead to sandstorm formation","Sandstorms often occur at night","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0028","Which of the following is caused by polar-air outbreaks in the northern hemisphere? Select the most complete answer.","Blizzards","Pampero","Chinook","All answers are correct","Blizzards","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0029","Which statement regarding pampero is false?","Pampero takes a form of a short-lasting squall followed by cold, wet, windy weather","No other answer is correct","Pampero brings considerable temperature drop","Pampero affects Argentina and Uruguay","Pampero takes a form of a short-lasting squall followed by cold, wet, windy weather","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0030","In what latitudinal range does mid-latitude climate occur?","40-60, north south","20° – 35°, north and south","50° – 70°, north and south","15° – 25°, north and south","40-60, north south","Evionica"
"Meteorology – 050.08(1)","050.08(1) Q0031","The average monthly temperature between -3 °C and 10 °C, short summers and cold winters are characteristic of the _____.","subarctic climate","mid-latitude climate","continental climate","polar climate","subarctic climate","Evionica"
"Meteorology – 050.08(2)","050.08(2) Q0001","The high-pressure belt in the northern mid-latitudes lies where _____.","the downdraughts of the Ferrel cell and the Hadley cell diverge","the downdraughts of the Ferrel cell and the Polar cell diverge","the updraughts of the Ferrel cell and the Polar cell converge","the updraughts of the Ferrel cell and the Hadley cell converge","the downdraughts of the Ferrel cell and the Hadley cell diverge","Evionica"
"Meteorology – 050.08(2)","050.08(2) Q0002","Westerlies blow from _____ towards _____.","the horse latitudes; the poles","the horse latitudes; the doldrums","the doldrums; the horse latitudes","the poles; the horse latitudes","the horse latitudes; the poles","Evionica"
"Meteorology – 050.08(2)","050.08(2) Q0003","Westerlies veer towards the _____, because of the _____.","east; the Coriolis effect","east; the pressure gradient","west; the Coriolis effect","west; the pressure gradient","east; the Coriolis effect","Evionica"
"Meteorology – 050.08(2)","050.08(2) Q0004","Which weather phenomenon is not typical of anticyclonic weather?","Strong wind","No precipitation","Clear sky","Moderate visibility","Strong wind","Evionica"
"Meteorology – 050.08(2)","050.08(2) Q0005","Which statement regarding polar vortices is not true?","Polar vortices rotate towards the west","Polar vortices are constrained by jet streams","Polar vortices are located in the upper-troposphere","Polar vortices are low-pressure areas","Polar vortices rotate towards the west","Evionica"
"Meteorology – 050.08(2)","050.08(2) Q0006","In what range of altitudes can cold-air drops be encountered?","16,000 ft – 30,000 ft","8,000 ft – 16,000 ft","30,000 ft – 46,000 ft","0 ft – 8,000 ft","16,000 ft – 30,000 ft","Evionica"
"Meteorology – 050.08(2)","050.08(2) Q0007","The Foehn wind is typically _____ and _____.","warm; dry","cold; dry","warm; moist","cold; moist","warm; dry","Evionica"
"Meteorology – 050.08(2)","050.08(2) Q0008","The counterparts of the Foehn wind are _____ in the Rocky Mountains and _____ in the Andes.","chinook; zonda","zonda; bora","mistral; chinook","bora; mistral","chinook; zonda","Evionica"
"Meteorology – 050.08(2)","050.08(2) Q0009","Which of the local winds is warm?","No other answer is correct","Bora","Harmattan","Mistral","No other answer is correct","Evionica"
"Meteorology – 050.08(2)","050.08(2) Q0010","The Dry Adiabatic Lapse Rate (DALR) is _____.","1 °C/100 m","3° C/100 m","0.6 °C/100 m","1.8 °C/100 m","1 °C/100 m","Evionica"
