"Section","QuestionID","Question","ChoiceA","ChoiceB","ChoiceC","ChoiceD","CorrectAnswer","Source"
"Airframe – Q5 021.10(1)","Q5 021.10(1) Q0045","How is the air-fuel mixture supply controlled in petrol engines?","By the throttle and mixture levers","The ratio of the mass of the burnt fuel in time to the produced power","Odd number of cylinders to provide smooth operation","Both valves close","By the throttle and mixture levers","Merged"
"Airframe – Q6 021.10(2)","Q6 021.10(2) Q0001","Which answer describes the crankcase?","Made of light alloys, consists of two separate parts, connects the engine with the airframe","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","Made of light alloys, consists of two separate parts, connects the engine with the airframe","Merged"
"Airframe – Q6 021.10(2)","Q6 021.10(2) Q0002","Where is the oil stored in the dry-sump system?","In the separate oil tank outside the engine","To connect the connecting rod with the piston","90°","Crank pin's offset from the crankshaft axis","In the separate oil tank outside the engine","Merged"
"Airframe – Q6 021.10(2)","Q6 021.10(2) Q0003","What is the task of the crankshaft?","No other answer is correct","This item has unlimited capability with no certification restriction","This system is never used on any civil aeroplane","This indication is ignored by all pressurisation controllers","No other answer is correct","Merged"
"Airframe – Q6 021.10(2)","Q6 021.10(2) Q0004","What is the crank journal?","Crank journal is an element of the crankshaft where main bearing is mounted to support the crankshaft in the crankcase and enable the rotation","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","Crank journal is an element of the crankshaft where main bearing is mounted to support the crankshaft in the crankcase and enable the rotation","Merged"
"Airframe – Q6 021.10(2)","Q6 021.10(2) Q0005","What is a crank throw?","Crank pin's offset from the crankshaft axis","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","Crank pin's offset from the crankshaft axis","Merged"
"Airframe – Q6 021.10(2)","Q6 021.10(2) Q0006","What is the firing interval of the 6 cylinder engine?","120°","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","120°","Merged"
"Airframe – Q6 021.10(2)","Q6 021.10(2) Q0007","What is the firing interval of the 4 cylinder engine?","180°","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","180°","Merged"
"Airframe – Q6 021.10(2)","Q6 021.10(2) Q0008","What is the firing interval of the 8 cylinder engine?","90°","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","90°","Merged"
"Airframe – Q6 021.10(2)","Q6 021.10(2) Q0009","Which answer describes the connecting-rod? Select the most complete answer.","All answers are correct 
(The connecting-rod is made of high tensile steel, The connecting-rod is the element which transfers the forces from the piston into the moment acting on the crankshaft, The connecting-rod has a H-shaped cross-section)","Connects the piston to the crankshaft","Transmits gas and inertia forces","Has a little-end (piston pin) and big-end (crankpin) bearing","All answers are correct 
(The connecting-rod is made of high tensile steel, The connecting-rod is the element which transfers the forces from the piston into the moment acting on the crankshaft, The connecting-rod has a H-shaped cross-section)","Merged"
"Airframe – Q6 021.10(2)","Q6 021.10(2) Q0010","How is the connecting rod connected with the piston and crankshaft?","The connecting rod small end connects to the piston pin and its big end connects with the crank pin","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","The connecting rod small end connects to the piston pin and its big end connects with the crank pin","Merged"
"Airframe – Q6 021.10(2)","Q6 021.10(2) Q0011","What is the task of a gudgeon pin?","To connect the connecting rod with the piston","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","To connect the connecting rod with the piston","Merged"
"Airframe – Q6 021.10(2)","Q6 021.10(2) Q0012","How to recognize that the piston rings are worn out? Select the most complete answer","By the blue smoke coming from the exhaust pipe","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","By the blue smoke coming from the exhaust pipe","Merged"
"Airframe – Q6 021.10(2)","Q6 021.10(2) Q0013","What is the task of the cylinder head? Select the most complete answer.","All answers are correct 
(To seal the combustion chamber, To enable mounting of house valves, spark plugs and fuel injectiors, To support the rocker arm)","Closes the top of the cylinder forming the combustion chamber","Houses valves, spark plugs / injectors as applicable","Contains coolant and oil passages where designed","All answers are correct 
(To seal the combustion chamber, To enable mounting of house valves, spark plugs and fuel injectiors, To support the rocker arm)","Merged"
"Airframe – Q6 021.10(2)","Q6 021.10(2) Q0014","What are the components of the valvetrain?","Camshaft, pushrods, rocker arms and valves","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","Camshaft, pushrods, rocker arms and valves","Merged"
"Airframe – Q6 021.10(2)","Q6 021.10(2) Q0015","Is it possible to improve the valve cooling?","Yes, by the sodium-filling inside the valve","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","Yes, by the sodium-filling inside the valve","Merged"
"Airframe – Q6 021.10(2)","Q6 021.10(2) Q0016","How many springs are usually used for each valve?","2","3","1","4","2","Merged"
"Airframe – Q6 021.10(2)","Q6 021.10(2) Q0017","What is the task of the valve guide?","To keep the valve in a straight path and concentric to its seat","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","To keep the valve in a straight path and concentric to its seat","Merged"
"Airframe – Q6 021.10(2)","Q6 021.10(2) Q0018","What is the task of the camshaft?","To control the timing of the valve opening","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","To control the timing of the valve opening","Merged"
"Airframe – Q6 021.10(2)","Q6 021.10(2) Q0019","With which of the following are the camshaft and crankshaft connected in the aircraft engines? I – belts, II – chains, III – gears.","II and III","I and II only","II and III only","I, II and III","II and III","Merged"
"Airframe – Q6 021.10(2)","Q6 021.10(2) Q0020","Which sentences describe the lobes? Select the most complete answer. I – There is one lobe for each valve. II – Lobes control opening and closing of the valves. III – The angular position of lobes on the camshaft is fixed.","I, II, III","I and II only","II and III only","I, II and III","I, II, III","Merged"
"Airframe – Q6 021.10(2)","Q6 021.10(2) Q0021","What is constant and independent from the engine speed? Select the most complete answer.","All answers are correct
(Valve lead, Valve lag, Valve overlap)","Geometric compression ratio (for a given engine design)","Swept volume of each cylinder","Number of cylinders","All answers are correct
(Valve lead, Valve lag, Valve overlap)","Merged"
"Airframe – Q6 021.10(2)","Q6 021.10(2) Q0022","Why the valve clearance is essential? Select the most complete answer.","All answers are correct
(To make sure that the valve closes fully, To let the valve expand freely, Because the valves expand faster than the other valvetrain components)","Allows for thermal expansion of valve gear","Ensures valves can fully close on their seats","Incorrect clearance can cause burning, noise or power loss","All answers are correct
(To make sure that the valve closes fully, To let the valve expand freely, Because the valves expand faster than the other valvetrain components)","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0001","How much oxygen is in the air?","0,21","1.21","2.21","5.21","0,21","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0002","When the mixture is ignited in the spark-ignited engine?","Before the piston reaches the TDC","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","Before the piston reaches the TDC","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0003","How is the detonation in the spark-ignition engine defined?","Detonation is an event when the mixture self-ignites after the mixture is ignited from the spark plug","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","Detonation is an event when the mixture self-ignites after the mixture is ignited from the spark plug","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0004","What are the results of detonation? Select the most complete answer.","All answers are correct","Loss of power and engine roughness","Possible piston / cylinder damage","High cylinder head temperatures","All answers are correct","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0005","What is the result of ignition when the piston is before TDC? Select the most complete answer.","All answers are correct","Allows peak pressure shortly after TDC for best torque","Compensates for finite combustion speed","Timing advance is schedule-dependent on RPM and load","All answers are correct","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0006","How to reduce the temperature in the combustion chamber?","By locating the spark plug close to the exhaust valve","Aircraft generators produce only DC at variable frequency with no regulation","Static dischargers increase static build-up on the airframe","External power never supplies aircraft systems on the ground","By locating the spark plug close to the exhaust valve","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0007","What happens if fuel with a lower octane rating is used?","Probability of knocking increases","0,21","Before the piston reaches the TDC","By FADEC","Probability of knocking increases","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0008","How to decrease the probability of detonation? Select the most complete answer","All answers are correct","Loss of power and engine roughness","Possible piston / cylinder damage","High cylinder head temperatures","All answers are correct","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0009","How to increase the probability of detonation? Select the most complete answer.","All answers are correct","Loss of power and engine roughness","Possible piston / cylinder damage","High cylinder head temperatures","All answers are correct","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0010","How to recognise knocking?","By a metallic knocking sound coming from the engine","Probability of knocking increases","To control the air/fuel ratio","Ratio at which all the oxygen and fuel is burnt","By a metallic knocking sound coming from the engine","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0011","What is a phenomenon of pre-ignition?","Pre-ignition is an event when the ignition of the charge occurs before the spark plug fires","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","Pre-ignition is an event when the ignition of the charge occurs before the spark plug fires","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0012","How is the dieseling defined? Select the most complete answer.","The petrol engine running after the ignition is shut off","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","The petrol engine running after the ignition is shut off","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0013","How to reduce the probability of pre-ignition occurrence? Select the most complete answer.","All answers are correct","Remove hot spots / glowing carbon deposits","Use correct spark plugs and mixture settings","Avoid excessive cylinder head temperatures","All answers are correct","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0014","What are the approximate flammability limits for petrol at 25 °C and atmospheric pressure?","5-11%","None of the answers is correct","To spray the fuel to the inlet manifold to start the engine","To reduce the fuel pressure at the metering valve","5-11%","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0015","What are the approximate flammability limits given as air/fuel ratio for petrol at 25 °C and atmospheric pressure?","8:1 rich limit and 20:1 lean limit","To transmit the intake pressure to the float chamber","By making the pressures in the float chamber and at the air intake equal","The EGT will rise until the ideal ratio is reached","8:1 rich limit and 20:1 lean limit","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0016","How is the stoichiometric ratio defined? Select the most complete answer.","Ratio at which all the oxygen and fuel is burnt","Fire requires only fuel, never oxygen or heat","Smoke detectors are fitted only in the flight deck seats","Engine fire handles never shut off fuel or hydraulics","Ratio at which all the oxygen and fuel is burnt","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0017","How is the Specific Fuel Consumption defined?","The ratio of the mass of the burnt fuel in time to the produced power","To control the airflow to the engine","By making the pressures in the float chamber and at the air intake equal","To spray the fuel to the inlet manifold to start the engine","The ratio of the mass of the burnt fuel in time to the produced power","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0018","What is the most effective way to control the mixture?","To monitor the change in exhaust gas temperature","Provides good fuel distribution","To prevent a damaged pump from blocking the fuel flow","0,21","To monitor the change in exhaust gas temperature","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0019","What happens when the mixture is weakened from the full rich position? (EGT - exhaust gas temperature)","The EGT will rise until the ideal ratio is reached","Compressor stall always increases thrust smoothly","FADEC has no authority over fuel scheduling","Bleed valves increase compressor stall risk when opened","The EGT will rise until the ideal ratio is reached","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0020","What happens when the mixture lever is moved to the rich side from the ideal ratio? (EGT - exhaust gas temperature)","The EGT will drop","Compressor stall always increases thrust smoothly","FADEC has no authority over fuel scheduling","Bleed valves increase compressor stall risk when opened","The EGT will drop","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0021","What happens when the mixture is leaned up to the ideal ratio? (EGT - exhaust gas temperature, CHT - cylinder head temperature)","The EGT will decrease and the CHT will increase","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","The EGT will decrease and the CHT will increase","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0022","All answers are What is the task of the engine-driven fuel pump? Select the most complete answer.","To prevent a damaged pump from blocking the fuel flow","Hydraulic fluid is always water-based glycol","Reservoirs are never pressurised on transport aircraft","Accumulators store only electrical energy","To prevent a damaged pump from blocking the fuel flow","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0023","What are the tasks of the electric fuel pump? Select the most complete answer.","All answers are correct","Supply fuel for engine start","Provide backup if the engine-driven pump fails","Prime / pressurise the fuel lines as required by procedures","All answers are correct","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0024","What are the tasks of the carburettor? Select the most complete answer.","To control the air/fuel ratio","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","To control the air/fuel ratio","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0025","Which of the following answers describe the injection system?","Provides good fuel distribution","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","Provides good fuel distribution","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0026","Which induction system provides the best fuel distribution?","The injection system","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","The injection system","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0027","How to obtain proper fuel discharge from the jet in simple float carburettor?","By making the pressures in the float chamber and at the air intake equal","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","By making the pressures in the float chamber and at the air intake equal","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0028","What is the task of the compensation duct in simple float carburettor?","To transmit the intake pressure to the float chamber","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","To transmit the intake pressure to the float chamber","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0029","What is the task of the second fuel source in the simple float carburettor?","To provide the proper mixture for slow running conditions","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","To provide the proper mixture for slow running conditions","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0030","What is the problem with simple float carburettor in slow running conditions?","The volume of air is not sufficient to cause fuel drowning through the main jet","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","The volume of air is not sufficient to cause fuel drowning through the main jet","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0031","What is the task of the cut-off valve?","To prevent the engine from running due to pre-ignition and fuel condensation in cylinders","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","To prevent the engine from running due to pre-ignition and fuel condensation in cylinders","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0032","How to obtain a richer mixture at high power setting? Select the most complete answer.","All answers are correct","Use of an enrichment circuit / power enrichment valve","Manual mixture control toward rich","Automatic enrichment scheduled by the fuel metering unit","All answers are correct","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0033","Which component prevents the temporal weak mixture when the throttle valve is opened quickly?","No other answer is correct","This item has unlimited capability with no certification restriction","This system is never used on any civil aeroplane","This indication is ignored by all pressurisation controllers","No other answer is correct","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0034","What is the task of the primer pump? Select the most complete answer.","To spray the fuel to the inlet manifold to start the engine","Hydraulic fluid is always water-based glycol","Reservoirs are never pressurised on transport aircraft","Accumulators store only electrical energy","To spray the fuel to the inlet manifold to start the engine","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0035","What are the indications of the carburettor icing? Select the most complete answer.","All answers are correct","Drop in RPM / manifold pressure","Engine roughness","Possible complete power loss if severe","All answers are correct","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0036","What are the causes of the ice forming in the carburettor? Select the most complete answer.","All answers are correct","Increases drag and reduces lift","May cause control and handling problems","Adds weight and can be asymmetric","All answers are correct","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0037","What might happen after turning the carburettor heat on? Select the most complete answer.","All answers are correct","Drop in RPM / manifold pressure","Engine roughness","Possible complete power loss if severe","All answers are correct","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0038","Is it possible to use the carburettor heating during take-off?","No, it is not possible","Ice always increases lift and decreases drag","Pneumatic boots are used only on jet engine intakes","Carburettor heat always richens the mixture automatically","No, it is not possible","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0039","What are the results of using the carburettor heating? Select the most complete answer.","All answers are correct","Drop in RPM / manifold pressure","Engine roughness","Possible complete power loss if severe","All answers are correct","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0040","How is the icing prevented in fuel-injected engines?","By the alternate air system","The EGT will decrease and the CHT will increase","The ratio of the mass of the burnt fuel in time to the produced power","By making the pressures in the float chamber and at the air intake equal","By the alternate air system","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0041","How is the fuel injected in the indirect fuel injection system? Select the most complete answer.","All answers are correct","Fuel is metered into the induction system / intake ports","Not injected directly into the combustion chamber","Provides improved distribution versus a simple float carburettor","All answers are correct","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0042","What is the task of the air throttle valve in the fuel/air control unit?","To control the airflow to the engine","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","To control the airflow to the engine","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0043","What is the task of the throttle metering valve in the fuel/air control unit?","To control the fuel flow to the fuel manifold valve","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","To control the fuel flow to the fuel manifold valve","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0044","What is the task of the mixture control valve in the fuel/air control unit?","To reduce the fuel pressure at the metering valve","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","To reduce the fuel pressure at the metering valve","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0045","What is the task of the fuel manifold valve?","To distribute metered fuel to the engine","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","To distribute metered fuel to the engine","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0046","What are the advantages of indirect fuel injection? Select the most complete answer.","All answers are correct","Fuel is metered into the induction system / intake ports","Not injected directly into the combustion chamber","Provides improved distribution versus a simple float carburettor","All answers are correct","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0047","What are the advantages of the carburettor system?","No other answer is correct","Simple and relatively low cost","No high-pressure injection pump required","Easy mixture control on many light aircraft","No other answer is correct","Merged"
"Airframe – Q7 021.10(3)","Q7 021.10(3) Q0048","How is the fuel injection controlled in modern engines?","By FADEC","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","By FADEC","Merged"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0001","What may be the result of the engine overheating?","All answers are correct","Engine components structural failure","Problems with lubrication","Detonation","All answers are correct","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0002","What is the problem with too low engine temperature?","High efficiency requires high temperature","Increased fuel volatility","Pre-ignition","Detonation","High efficiency requires high temperature","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0003","What are the advantages of air cooling compared to liquid cooling?","Simplicity","Better control of the engine temperature","Higher effectiveness","Lower drag","Simplicity","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0004","What are the advantages of liquid cooling compared to air cooling?","Better control of the engine temperature","Lightness","Few moving parts","Problems with lubrication","Better control of the engine temperature","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0005","Why cylinders and cylinder heads of air-cooled engines have fins?","To increase the area to dissipate the heat into the air","To reduce the drag of the engine","To reduce weight","None of the answers is correct","To increase the area to dissipate the heat into the air","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0006","What are the factors affecting the cooling efficiency?","All answers are correct","Air temperature","Airflow speed","Effectiveness of baffles","All answers are correct","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0007","Why is the combustion chamber face covered with copper? Select the most complete answer.","To improve the heat transfer","To reduce the friction","To reduce the engine weight","Aircraft generators produce only DC at variable frequency with no regulation","To improve the heat transfer","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0008","What does the viscosity determine?","The internal friction resulting from the sliding of fluid layers, relative to each other during flow","The effectiveness of heat transfer","The change of density with temperature","None of the answers is correct","The internal friction resulting from the sliding of fluid layers, relative to each other during flow","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0009","Which factors have to be taken into consideration while choosing the engine oil?","All answers are correct","Engine power","Mean ambient temperature","Oil additives","All answers are correct","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0010","What is the primary task of the lubrication system?","Reduction of friction and wear","Engine cleaning","Being a hydraulic medium","Being an indicating medium","Reduction of friction and wear","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0011","Which answer describes the oil tasks as an indicating medium?","All answers are correct","The oil may contain metal debris from the engine indicating its damage","Oil parameters are displayed in the cockpit","The oil is used in torque meters","All answers are correct","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0012","What is the name of the oil system in which the oil is stored at the bottom of the engine?","Wet sump system","Dry sump system","Bottom oil system","None of the answers is correct","Wet sump system","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0013","What is the main disadvantage of the wet sump system in the aircraft? Select the most complete answer.","Problem with lubrication during manoeuvres","The wet sump system is more advanced than the dry sump system","The wet sump system takes more space than the dry sump system","To supply the minimum oil pressure at high rotational speed and high oil temperature","Problem with lubrication during manoeuvres","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0014","What are the disadvantages of the wet sump system? Select the most complete answer.","Problem with lubrication during manoeuvres","The wet sump system is heavier than the dry sump system","The wet sump system is more advanced than the dry sump system","At the outlet of the oil cooler","Problem with lubrication during manoeuvres","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0015","What are the disadvantages of the dry sump system?","No other answer is correct","In dry sump system it is difficult to control oil temperature","The oil contaminates and oxidises more easily","Limited oil supply","No other answer is correct","Merged"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0016","What is the function of the scavenge pump? Select the most complete answer.","To remove the oil from the sump and return it to the tank","To drain the oil from the oil tank","To supply the oil to the moving parts of the engine","Hydraulic fluid is always water-based glycol","To remove the oil from the sump and return it to the tank","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0017","How is the capacity of the pressure pump set?","To supply the minimum oil pressure at low rotational speed and high oil temperature","To supply the minimum oil pressure at low rotational speed and low oil temperature","To supply the minimum oil pressure at high rotational speed and high oil temperature","To supply the minimum oil pressure at high rotational speed and low oil temperature","To supply the minimum oil pressure at low rotational speed and high oil temperature","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0018","Why scavenge pumps are larger than the pressure pumps?","To remove all the oil from the sump","To supply the oil at low engine rotational speed","To supply the oil at high engine rotational speed","None of the answers is correct","To remove all the oil from the sump","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0019","Which answer describes the oil tank? Select the most complete answer.","All answers are correct","Made of sheet metal","Strengthened internally","Baffled","All answers are correct","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0020","Where should be the oil tank located?","Higher level than the engine","At the same level as the engine","Lower level than the engine","It is not important at which level the oil tank is located","Higher level than the engine","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0021","Why there is airspace in the oil tank? Select the most complete answer.","All answers are correct","Because of frothing","Because of increased oil return during start","Because of the displacement of oil from variable pitch propeller","All answers are correct","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0022","What is a hot pot?","A separate compartment within the oil tank which restricts the quantity of oil in circulation during start when the oil is cold and viscous","A metal plate which separates the air from oil to reduce frothing","A venting system inside the oil tank","Another name for the oil tank","A separate compartment within the oil tank which restricts the quantity of oil in circulation during start when the oil is cold and viscous","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0023","Where is the pressure filter located?","After the pressure pump","Before the pressure pump","After the scavenge pump","Before the scavenge pump","After the pressure pump","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0024","Where is the suction filter located?","Before the pressure pump","After the pressure pump","Before the scavenge pump","After the scavenge pump","Before the pressure pump","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0025","Where is the scavenge filter located?","Before the scavenge pump","After the scavenge pump","After the pressure pump","Before the pressure pump","Before the scavenge pump","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0026","Which factor affects the effectiveness of oil cooling? Select the most complete answer.","All answers are correct","Heat generated by the engine","Temperature of the cooling air","Airflow rate in the cooler","All answers are correct","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0027","Which types of valves are in the oil system?","All answers are correct","Check valve","Anti-surge and thermostatic bypass valve","Pressure relief valve","All answers are correct","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0028","Which valve prevents the damage of the oil cooler when the oil is cold? Select the most complete answer.","Anti-surge and thermostatic bypass valve","Check valve","Pressure relief valve","Valve overlap has no effect on volumetric efficiency","Anti-surge and thermostatic bypass valve","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0029","What is the function of the check valve?","To hold the engine in the oil tank until the engine is started","None of the answers is correct","To prevent the damage of the oil cooler when the oil is cold","To maintain the proper temperature of the oil by changing the oil flow passing through the oil cooler","To hold the engine in the oil tank until the engine is started","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0030","Which oil parameters are monitored in the cockpit? Select the most complete answer.","All answers are correct","Temperature","Pressure","Quantity","All answers are correct","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0031","Where is the oil pressure controlled?","At the outlet of the pressure pump","Before the pressure pump","Before the suction filter","At the outlet of the oil cooler","At the outlet of the pressure pump","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0032","What is the typical pressure in the oil system?","50-100 psi","5-10 psi","15-50 psi","150-200 psi","50-100 psi","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0033","Where is the oil temperature monitored?","At the inlet to the pressure pump","At the outlet of the pressure pump","At the inlet to the scavenge pump","At the outlet of the scavenge pump","At the inlet to the pressure pump","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0034","What are the reasons for increased oil consumption?","All answers are correct","Oil with wrong viscosity grade","Poor oil quality","Piston or cylinder wear","All answers are correct","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0035","How many spark plugs are in each cylinder of petrol aero piston engine?","2","1","3","0","2","Evionica"
